n_walkers,n_volume,mu,lmax,D,surface,TargetShape,n_targets,fixed_target_dist,detection_time,probability,surface_selector,first_touch_steps,second_touch_steps,delta_selector,delta
1,134217728,2.6,256,475.00,3000.00,Line,1,0.0,752770.61,1.00,1,579786,-1,0,0.00
1,134217728,2.8,256,4.37,60.00,Ball_no_boundary,1,0.0,6322225.47,1.00,1,5668571,-1,0,0.00
1,134217728,2.8,256,6.18,120.00,Ball_no_boundary,1,0.0,15885842.57,1.00,1,14245752,-1,0,0.00
1,134217728,2.8,256,8.74,240.00,Ball_no_boundary,1,0.0,1226462.66,1.00,1,1101680,-1,0,0.00
1,134217728,2.8,256,12.36,480.00,Ball_no_boundary,1,0.0,5090645.77,1.00,1,4566679,-1,0,0.00
1,134217728,2.8,256,17.48,960.00,Ball_no_boundary,1,0.0,1922414.47,1.00,1,1720130,-1,0,0.00
1,134217728,2.8,256,24.72,1920.00,Ball_no_boundary,1,0.0,2429718.09,1.00,1,2173577,-1,0,0.00
1,134217728,2.8,256,30.90,3000.00,Ball_no_boundary,1,0.0,2320625.73,1.00,1,2083489,-1,0,0.00
1,134217728,2.8,256,7.00,60.00,Line,1,0.0,20502993.28,1.00,1,18379165,-1,0,0.00
1,134217728,2.8,256,17.00,120.00,Line,1,0.0,1885119.50,1.00,1,1689328,-1,0,0.00
1,134217728,2.8,256,36.00,240.00,Line,1,0.0,26358.98,1.00,1,23765,-1,0,0.00
1,134217728,2.8,256,74.00,480.00,Line,1,0.0,3587538.48,1.00,1,3218387,-1,0,0.00
1,134217728,2.8,256,150.00,960.00,Line,1,0.0,3033764.69,1.00,1,2714131,-1,0,0.00
1,134217728,2.8,256,303.00,1920.00,Line,1,0.0,512364.85,1.00,1,461338,-1,0,0.00
1,134217728,2.8,256,475.00,3000.00,Line,1,0.0,49382.35,1.00,1,44100,-1,0,0.00
1,134217728,3.0,256,4.37,60.00,Ball_no_boundary,1,0.0,42257291.36,1.00,1,42365698,-1,0,0.00
1,134217728,3.0,256,6.18,120.00,Ball_no_boundary,1,0.0,33443096.58,1.00,1,33528395,-1,0,0.00
1,134217728,3.0,256,8.74,240.00,Ball_no_boundary,1,0.0,5882583.23,1.00,1,5902062,-1,0,0.00
1,134217728,3.0,256,12.36,480.00,Ball_no_boundary,1,0.0,2418664.66,1.00,1,2426300,-1,0,0.00
1,134217728,3.0,256,17.48,960.00,Ball_no_boundary,1,0.0,630965.90,1.00,1,634691,-1,0,0.00
1,134217728,3.0,256,24.72,1920.00,Ball_no_boundary,1,0.0,189181.28,1.00,1,190141,-1,0,0.00
1,134217728,3.0,256,30.90,3000.00,Ball_no_boundary,1,0.0,1295601.57,1.00,1,1299258,-1,0,0.00
1,134217728,3.0,256,7.00,60.00,Line,1,0.0,4704310.73,1.00,1,4718993,-1,0,0.00
1,134217728,3.0,256,17.00,120.00,Line,1,0.0,21453375.38,1.00,1,21524082,-1,0,0.00
1,134217728,3.0,256,36.00,240.00,Line,1,0.0,145656.60,1.00,1,144826,-1,0,0.00
1,134217728,3.0,256,74.00,480.00,Line,1,0.0,2430128.19,1.00,1,2436821,-1,0,0.00
1,134217728,3.0,256,150.00,960.00,Line,1,0.0,3243936.91,1.00,1,3253271,-1,0,0.00
1,134217728,3.0,256,303.00,1920.00,Line,1,0.0,419808.52,1.00,1,419937,-1,0,0.00
1,134217728,3.0,256,475.00,3000.00,Line,1,0.0,1442907.58,1.00,1,1446372,-1,0,0.00
1,134217728,1.0,256,4.37,60.00,Ball_no_boundary,1,0.0,110658077.60,1.00,1,2835051,-1,0,0.00
1,134217728,1.0,256,6.18,120.00,Ball_no_boundary,1,0.0,38488925.30,1.00,1,987875,-1,0,0.00
1,134217728,1.0,256,8.74,240.00,Ball_no_boundary,1,0.0,7456491.89,1.00,1,189902,-1,0,0.00
1,134217728,1.0,256,12.36,480.00,Ball_no_boundary,1,0.0,4916285.95,1.00,1,125836,-1,0,0.00
1,134217728,1.0,256,17.48,960.00,Ball_no_boundary,1,0.0,52483.29,1.00,1,1375,-1,0,0.00
1,134217728,1.0,256,24.72,1920.00,Ball_no_boundary,1,0.0,628643.75,1.00,1,16112,-1,0,0.00
1,134217728,1.0,256,30.90,3000.00,Ball_no_boundary,1,0.0,445767.75,1.00,1,11492,-1,0,0.00
1,134217728,1.0,256,7.00,60.00,Line,1,0.0,292624885.26,1.00,1,7497915,-1,0,0.00
1,134217728,1.0,256,17.00,120.00,Line,1,0.0,53466562.84,1.00,1,1370729,-1,0,0.00
1,134217728,1.0,256,36.00,240.00,Line,1,0.0,54857829.26,1.00,1,1403004,-1,0,0.00
1,134217728,1.0,256,74.00,480.00,Line,1,0.0,25538007.60,1.00,1,656500,-1,0,0.00
1,134217728,1.0,256,150.00,960.00,Line,1,0.0,21616702.19,1.00,1,555399,-1,0,0.00
1,134217728,1.0,256,303.00,1920.00,Line,1,0.0,5882692.05,1.00,1,150990,-1,0,0.00
1,134217728,1.0,256,475.00,3000.00,Line,1,0.0,836740.01,1.00,1,21359,-1,0,0.00
1,134217728,1.2,256,4.37,60.00,Ball_no_boundary,1,0.0,153669329.56,1.00,1,6375899,-1,0,0.00
1,134217728,1.2,256,6.18,120.00,Ball_no_boundary,1,0.0,78224055.61,1.00,1,3250015,-1,0,0.00
1,134217728,1.2,256,8.74,240.00,Ball_no_boundary,1,0.0,8635364.50,1.00,1,358369,-1,0,0.00
1,134217728,1.2,256,12.36,480.00,Ball_no_boundary,1,0.0,1400025.04,1.00,1,57369,-1,0,0.00
1,134217728,1.2,256,17.48,960.00,Ball_no_boundary,1,0.0,73776.16,1.00,1,3010,-1,0,0.00
1,134217728,1.2,256,24.72,1920.00,Ball_no_boundary,1,0.0,364050.04,1.00,1,15066,-1,0,0.00
1,134217728,1.2,256,30.90,3000.00,Ball_no_boundary,1,0.0,225514.41,1.00,1,9470,-1,0,0.00
1,134217728,1.2,256,7.00,60.00,Line,1,0.0,309431979.05,1.00,1,12844606,-1,0,0.00
1,134217728,1.2,256,17.00,120.00,Line,1,0.0,43227024.32,1.00,1,1793669,-1,0,0.00
1,134217728,1.2,256,36.00,240.00,Line,1,0.0,29578189.94,1.00,1,1229986,-1,0,0.00
1,134217728,1.2,256,74.00,480.00,Line,1,0.0,14459716.45,1.00,1,601910,-1,0,0.00
1,134217728,1.2,256,150.00,960.00,Line,1,0.0,6663107.43,1.00,1,275330,-1,0,0.00
1,134217728,1.2,256,303.00,1920.00,Line,1,0.0,2800749.98,1.00,1,115572,-1,0,0.00
1,134217728,1.2,256,475.00,3000.00,Line,1,0.0,122357.97,1.00,1,4808,-1,0,0.00
1,134217728,1.4,256,4.37,60.00,Ball_no_boundary,1,0.0,2181048.83,1.00,1,155027,-1,0,0.00
1,134217728,1.4,256,6.18,120.00,Ball_no_boundary,1,0.0,66460548.11,1.00,1,4735715,-1,0,0.00
1,134217728,1.4,256,8.74,240.00,Ball_no_boundary,1,0.0,11778168.22,1.00,1,837327,-1,0,0.00
1,134217728,1.4,256,12.36,480.00,Ball_no_boundary,1,0.0,17809450.00,1.00,1,1270229,-1,0,0.00
1,134217728,1.4,256,17.48,960.00,Ball_no_boundary,1,0.0,621812.66,1.00,1,45208,-1,0,0.00
1,134217728,1.4,256,24.72,1920.00,Ball_no_boundary,1,0.0,1413107.10,1.00,1,101524,-1,0,0.00
1,134217728,1.4,256,30.90,3000.00,Ball_no_boundary,1,0.0,637982.06,1.00,1,45882,-1,0,0.00
1,134217728,1.4,256,7.00,60.00,Line,1,0.0,15438713.32,1.00,1,1098442,-1,0,0.00
1,134217728,1.4,256,17.00,120.00,Line,1,0.0,74830711.49,1.00,1,5338382,-1,0,0.00
1,134217728,1.4,256,36.00,240.00,Line,1,0.0,3960784.83,1.00,1,283127,-1,0,0.00
1,134217728,1.4,256,74.00,480.00,Line,1,0.0,30996779.23,1.00,1,2213556,-1,0,0.00
1,134217728,1.4,256,150.00,960.00,Line,1,0.0,1755560.94,1.00,1,125252,-1,0,0.00
1,134217728,1.4,256,303.00,1920.00,Line,1,0.0,3806014.77,1.00,1,269949,-1,0,0.00
1,134217728,1.4,256,475.00,3000.00,Line,1,0.0,798123.86,1.00,1,56321,-1,0,0.00
1,134217728,1.6,256,4.37,60.00,Ball_no_boundary,1,0.0,54592934.81,1.00,1,6788714,-1,0,0.00
1,134217728,1.6,256,6.18,120.00,Ball_no_boundary,1,0.0,4133918.13,1.00,1,513763,-1,0,0.00
1,134217728,1.6,256,8.74,240.00,Ball_no_boundary,1,0.0,3695064.36,1.00,1,461389,-1,0,0.00
1,134217728,1.6,256,12.36,480.00,Ball_no_boundary,1,0.0,5183038.27,1.00,1,642888,-1,0,0.00
1,134217728,1.6,256,17.48,960.00,Ball_no_boundary,1,0.0,460979.93,1.00,1,57978,-1,0,0.00
1,134217728,1.6,256,24.72,1920.00,Ball_no_boundary,1,0.0,161468.87,1.00,1,20941,-1,0,0.00
1,134217728,1.6,256,30.90,3000.00,Ball_no_boundary,1,0.0,501245.88,1.00,1,63250,-1,0,0.00
1,134217728,1.6,256,7.00,60.00,Line,1,0.0,2646284.58,1.00,1,328320,-1,0,0.00
1,134217728,1.6,256,17.00,120.00,Line,1,0.0,8288150.52,1.00,1,1035343,-1,0,0.00
1,134217728,1.6,256,36.00,240.00,Line,1,0.0,24074830.69,1.00,1,2984752,-1,0,0.00
1,134217728,1.6,256,74.00,480.00,Line,1,0.0,9122616.35,1.00,1,1135326,-1,0,0.00
1,134217728,1.6,256,150.00,960.00,Line,1,0.0,5352027.13,1.00,1,664549,-1,0,0.00
1,134217728,1.6,256,303.00,1920.00,Line,1,0.0,1095126.51,1.00,1,137005,-1,0,0.00
1,134217728,1.6,256,475.00,3000.00,Line,1,0.0,7428518.21,1.00,1,928917,-1,0,0.00
1,134217728,1.8,256,4.37,60.00,Ball_no_boundary,1,0.0,152840578.43,1.00,1,32041153,-1,0,0.00
1,134217728,1.8,256,6.18,120.00,Ball_no_boundary,1,0.0,19272358.17,1.00,1,4050512,-1,0,0.00
1,134217728,1.8,256,8.74,240.00,Ball_no_boundary,1,0.0,18105593.57,1.00,1,3798814,-1,0,0.00
1,134217728,1.8,256,12.36,480.00,Ball_no_boundary,1,0.0,1881279.67,1.00,1,394266,-1,0,0.00
1,134217728,1.8,256,17.48,960.00,Ball_no_boundary,1,0.0,1651282.62,1.00,1,345254,-1,0,0.00
1,134217728,1.8,256,24.72,1920.00,Ball_no_boundary,1,0.0,684586.55,1.00,1,144622,-1,0,0.00
1,134217728,1.8,256,30.90,3000.00,Ball_no_boundary,1,0.0,46904.63,1.00,1,10012,-1,0,0.00
1,134217728,1.8,256,7.00,60.00,Line,1,0.0,5647233.78,1.00,1,1182020,-1,0,0.00
1,134217728,1.8,256,17.00,120.00,Line,1,0.0,17021276.51,1.00,1,3566899,-1,0,0.00
1,134217728,1.8,256,36.00,240.00,Line,1,0.0,54273.50,1.00,1,12061,-1,0,0.00
1,134217728,1.8,256,74.00,480.00,Line,1,0.0,7119653.23,1.00,1,1488196,-1,0,0.00
1,134217728,1.8,256,150.00,960.00,Line,1,0.0,1023301.77,1.00,1,212514,-1,0,0.00
1,134217728,1.8,256,303.00,1920.00,Line,1,0.0,2430796.25,1.00,1,510671,-1,0,0.00
1,134217728,1.8,256,475.00,3000.00,Line,1,0.0,133143.20,1.00,1,28598,-1,0,0.00
1,134217728,2.0,256,4.37,60.00,Ball_no_boundary,1,0.0,1559006.86,1.00,1,517230,-1,0,0.00
1,134217728,2.0,256,6.18,120.00,Ball_no_boundary,1,0.0,52044007.75,1.00,1,17202185,-1,0,0.00
1,134217728,2.0,256,8.74,240.00,Ball_no_boundary,1,0.0,14897011.15,1.00,1,4916019,-1,0,0.00
1,134217728,2.0,256,12.36,480.00,Ball_no_boundary,1,0.0,1503124.34,1.00,1,495962,-1,0,0.00
1,134217728,2.0,256,17.48,960.00,Ball_no_boundary,1,0.0,1265635.90,1.00,1,417830,-1,0,0.00
1,134217728,2.0,256,24.72,1920.00,Ball_no_boundary,1,0.0,586529.68,1.00,1,194514,-1,0,0.00
1,134217728,2.0,256,30.90,3000.00,Ball_no_boundary,1,0.0,39155.02,1.00,1,14052,-1,0,0.00
1,134217728,2.0,256,7.00,60.00,Line,1,0.0,8476304.45,1.00,1,2802241,-1,0,0.00
1,134217728,2.0,256,17.00,120.00,Line,1,0.0,3362129.99,1.00,1,1103871,-1,0,0.00
1,134217728,2.0,256,36.00,240.00,Line,1,0.0,3316564.51,1.00,1,1094581,-1,0,0.00
1,134217728,2.0,256,74.00,480.00,Line,1,0.0,897288.93,1.00,1,298902,-1,0,0.00
1,134217728,2.0,256,150.00,960.00,Line,1,0.0,245890.53,1.00,1,80724,-1,0,0.00
1,134217728,2.0,256,303.00,1920.00,Line,1,0.0,1634238.66,1.00,1,538477,-1,0,0.00
1,134217728,2.0,256,475.00,3000.00,Line,1,0.0,524743.09,1.00,1,174656,-1,0,0.00
1,134217728,2.2,256,4.37,60.00,Ball_no_boundary,1,0.0,76902185.69,1.00,1,36598032,-1,0,0.00
1,134217728,2.2,256,6.18,120.00,Ball_no_boundary,1,0.0,734232.00,1.00,1,351237,-1,0,0.00
1,134217728,2.2,256,8.74,240.00,Ball_no_boundary,1,0.0,4026990.93,1.00,1,1920954,-1,0,0.00
1,134217728,2.2,256,12.36,480.00,Ball_no_boundary,1,0.0,1570931.58,1.00,1,750982,-1,0,0.00
1,134217728,2.2,256,17.48,960.00,Ball_no_boundary,1,0.0,1017426.50,1.00,1,487472,-1,0,0.00
1,134217728,2.2,256,24.72,1920.00,Ball_no_boundary,1,0.0,128644.16,1.00,1,61835,-1,0,0.00
1,134217728,2.2,256,30.90,3000.00,Ball_no_boundary,1,0.0,885506.02,1.00,1,423769,-1,0,0.00
1,134217728,2.2,256,7.00,60.00,Line,1,0.0,13996391.15,1.00,1,6649093,-1,0,0.00
1,134217728,2.2,256,17.00,120.00,Line,1,0.0,20765096.45,1.00,1,9869001,-1,0,0.00
1,134217728,2.2,256,36.00,240.00,Line,1,0.0,10968647.66,1.00,1,5230025,-1,0,0.00
1,134217728,2.2,256,74.00,480.00,Line,1,0.0,1255059.89,1.00,1,598813,-1,0,0.00
1,134217728,2.2,256,150.00,960.00,Line,1,0.0,509292.24,1.00,1,243895,-1,0,0.00
1,134217728,2.2,256,303.00,1920.00,Line,1,0.0,142733.51,1.00,1,66116,-1,0,0.00
1,134217728,2.2,256,475.00,3000.00,Line,1,0.0,416808.44,1.00,1,198760,-1,0,0.00
1,134217728,2.4,256,4.37,60.00,Ball_no_boundary,1,0.0,19869673.14,1.00,1,12488385,-1,0,0.00
1,134217728,2.4,256,6.18,120.00,Ball_no_boundary,1,0.0,27606929.94,1.00,1,17356518,-1,0,0.00
1,134217728,2.4,256,8.74,240.00,Ball_no_boundary,1,0.0,16145182.43,1.00,1,10147164,-1,0,0.00
1,134217728,2.4,256,12.36,480.00,Ball_no_boundary,1,0.0,2358381.88,1.00,1,1480382,-1,0,0.00
1,134217728,2.4,256,17.48,960.00,Ball_no_boundary,1,0.0,100344.13,1.00,1,63765,-1,0,0.00
1,134217728,2.4,256,24.72,1920.00,Ball_no_boundary,1,0.0,82823.16,1.00,1,52638,-1,0,0.00
1,134217728,2.4,256,30.90,3000.00,Ball_no_boundary,1,0.0,1381210.73,1.00,1,873684,-1,0,0.00
1,134217728,2.4,256,7.00,60.00,Line,1,0.0,370597.19,1.00,1,232491,-1,0,0.00
1,134217728,2.4,256,17.00,120.00,Line,1,0.0,4851276.76,1.00,1,3058426,-1,0,0.00
1,134217728,2.4,256,36.00,240.00,Line,1,0.0,55747.04,1.00,1,34111,-1,0,0.00
1,134217728,2.4,256,74.00,480.00,Line,1,0.0,3107749.27,1.00,1,1953141,-1,0,0.00
1,134217728,2.4,256,150.00,960.00,Line,1,0.0,560816.87,1.00,1,352584,-1,0,0.00
1,134217728,2.4,256,303.00,1920.00,Line,1,0.0,876773.38,1.00,1,546754,-1,0,0.00
1,134217728,2.4,256,475.00,3000.00,Line,1,0.0,707861.35,1.00,1,446484,-1,0,0.00
1,134217728,2.6,256,4.37,60.00,Ball_no_boundary,1,0.0,17254444.28,1.00,1,13316321,-1,0,0.00
1,134217728,2.6,256,6.18,120.00,Ball_no_boundary,1,0.0,3950271.37,1.00,1,3037737,-1,0,0.00
1,134217728,2.6,256,8.74,240.00,Ball_no_boundary,1,0.0,9581247.11,1.00,1,7385994,-1,0,0.00
1,134217728,2.6,256,12.36,480.00,Ball_no_boundary,1,0.0,6924573.59,1.00,1,5351765,-1,0,0.00
1,134217728,2.6,256,17.48,960.00,Ball_no_boundary,1,0.0,982613.77,1.00,1,759459,-1,0,0.00
1,134217728,2.6,256,24.72,1920.00,Ball_no_boundary,1,0.0,4368888.29,1.00,1,3364912,-1,0,0.00
1,134217728,2.6,256,30.90,3000.00,Ball_no_boundary,1,0.0,1662401.68,1.00,1,1282368,-1,0,0.00
1,134217728,2.6,256,7.00,60.00,Line,1,0.0,17447414.11,1.00,1,13457773,-1,0,0.00
1,134217728,2.6,256,17.00,120.00,Line,1,0.0,1453399.20,1.00,1,1123932,-1,0,0.00
1,134217728,2.6,256,36.00,240.00,Line,1,0.0,747061.00,1.00,1,576940,-1,0,0.00
1,134217728,2.6,256,74.00,480.00,Line,1,0.0,3301226.55,1.00,1,2540509,-1,0,0.00
1,134217728,2.6,256,150.00,960.00,Line,1,0.0,2907753.46,1.00,1,2238252,-1,0,0.00
1,134217728,2.6,256,303.00,1920.00,Line,1,0.0,568749.52,1.00,1,440217,-1,0,0.00
1,134217728,2.6,256,475.00,3000.00,Line,1,0.0,131893.69,1.00,1,103210,-1,0,0.00
1,134217728,2.8,256,4.37,60.00,Ball_no_boundary,1,0.0,4545283.37,1.00,1,4072498,-1,0,0.00
1,134217728,2.8,256,6.18,120.00,Ball_no_boundary,1,0.0,5626625.27,1.00,1,5045900,-1,0,0.00
1,134217728,2.8,256,8.74,240.00,Ball_no_boundary,1,0.0,11043583.29,1.00,1,9904294,-1,0,0.00
1,134217728,2.8,256,12.36,480.00,Ball_no_boundary,1,0.0,177155.52,1.00,1,157449,-1,0,0.00
1,134217728,2.8,256,17.48,960.00,Ball_no_boundary,1,0.0,1134373.71,1.00,1,1016706,-1,0,0.00
1,134217728,2.8,256,24.72,1920.00,Ball_no_boundary,1,0.0,6337286.21,1.00,1,5683004,-1,0,0.00
1,134217728,2.8,256,30.90,3000.00,Ball_no_boundary,1,0.0,883066.65,1.00,1,794831,-1,0,0.00
1,134217728,2.8,256,7.00,60.00,Line,1,0.0,32605971.10,1.00,1,29225381,-1,0,0.00
1,134217728,2.8,256,17.00,120.00,Line,1,0.0,36735021.74,1.00,1,32931007,-1,0,0.00
1,134217728,2.8,256,36.00,240.00,Line,1,0.0,11396044.45,1.00,1,10217724,-1,0,0.00
1,134217728,2.8,256,74.00,480.00,Line,1,0.0,1370079.63,1.00,1,1230776,-1,0,0.00
1,134217728,2.8,256,150.00,960.00,Line,1,0.0,523485.90,1.00,1,469108,-1,0,0.00
1,134217728,2.8,256,303.00,1920.00,Line,1,0.0,139731.13,1.00,1,125127,-1,0,0.00
1,134217728,2.8,256,475.00,3000.00,Line,1,0.0,1950923.29,1.00,1,1749782,-1,0,0.00
1,134217728,3.0,256,4.37,60.00,Ball_no_boundary,1,0.0,9350239.69,1.00,1,9379483,-1,0,0.00
1,134217728,3.0,256,6.18,120.00,Ball_no_boundary,1,0.0,5053024.64,1.00,1,5062140,-1,0,0.00
1,134217728,3.0,256,8.74,240.00,Ball_no_boundary,1,0.0,13251058.72,1.00,1,13292688,-1,0,0.00
1,134217728,3.0,256,12.36,480.00,Ball_no_boundary,1,0.0,818845.49,1.00,1,820256,-1,0,0.00
1,134217728,3.0,256,17.48,960.00,Ball_no_boundary,1,0.0,573544.50,1.00,1,574314,-1,0,0.00
1,134217728,3.0,256,24.72,1920.00,Ball_no_boundary,1,0.0,2430177.28,1.00,1,2438062,-1,0,0.00
1,134217728,3.0,256,30.90,3000.00,Ball_no_boundary,1,0.0,1660803.20,1.00,1,1664587,-1,0,0.00
1,134217728,3.0,256,7.00,60.00,Line,1,0.0,14750279.57,1.00,1,14801890,-1,0,0.00
1,134217728,3.0,256,17.00,120.00,Line,1,0.0,19241307.23,1.00,1,19294586,-1,0,0.00
1,134217728,3.0,256,36.00,240.00,Line,1,0.0,2249044.97,1.00,1,2256650,-1,0,0.00
1,134217728,3.0,256,74.00,480.00,Line,1,0.0,3429913.64,1.00,1,3439096,-1,0,0.00
1,134217728,3.0,256,150.00,960.00,Line,1,0.0,78039.63,1.00,1,78044,-1,0,0.00
1,134217728,3.0,256,303.00,1920.00,Line,1,0.0,3104294.38,1.00,1,3102681,-1,0,0.00
1,134217728,3.0,256,475.00,3000.00,Line,1,0.0,1627513.55,1.00,1,1636192,-1,0,0.00
1,134217728,1.0,256,4.37,60.00,Ball_no_boundary,1,0.0,574006006.35,1.00,1,14704043,-1,0,0.00
1,134217728,1.0,256,6.18,120.00,Ball_no_boundary,1,0.0,402256776.47,1.00,1,10294727,-1,0,0.00
1,134217728,1.0,256,8.74,240.00,Ball_no_boundary,1,0.0,19372852.51,1.00,1,497994,-1,0,0.00
1,134217728,1.0,256,12.36,480.00,Ball_no_boundary,1,0.0,7029722.03,1.00,1,180190,-1,0,0.00
1,134217728,1.0,256,17.48,960.00,Ball_no_boundary,1,0.0,4039917.80,1.00,1,103266,-1,0,0.00
1,134217728,1.0,256,24.72,1920.00,Ball_no_boundary,1,0.0,522328.41,1.00,1,13426,-1,0,0.00
1,134217728,1.0,256,30.90,3000.00,Ball_no_boundary,1,0.0,625409.65,1.00,1,16191,-1,0,0.00
1,134217728,1.0,256,7.00,60.00,Line,1,0.0,40689075.25,1.00,1,1040548,-1,0,0.00
1,134217728,1.0,256,17.00,120.00,Line,1,0.0,96686802.07,1.00,1,2479299,-1,0,0.00
1,134217728,1.0,256,36.00,240.00,Line,1,0.0,22058817.30,1.00,1,563342,-1,0,0.00
1,134217728,1.0,256,74.00,480.00,Line,1,0.0,2375478.72,1.00,1,61611,-1,0,0.00
1,134217728,1.0,256,150.00,960.00,Line,1,0.0,1804739.59,1.00,1,46703,-1,0,0.00
1,134217728,1.0,256,303.00,1920.00,Line,1,0.0,1883852.33,1.00,1,48610,-1,0,0.00
1,134217728,1.0,256,475.00,3000.00,Line,1,0.0,12401941.11,1.00,1,317509,-1,0,0.00
1,134217728,1.2,256,4.37,60.00,Ball_no_boundary,1,0.0,187082943.62,1.00,1,7767681,-1,0,0.00
1,134217728,1.2,256,6.18,120.00,Ball_no_boundary,1,0.0,4928710.87,1.00,1,205678,-1,0,0.00
1,134217728,1.2,256,8.74,240.00,Ball_no_boundary,1,0.0,13083865.25,1.00,1,543037,-1,0,0.00
1,134217728,1.2,256,12.36,480.00,Ball_no_boundary,1,0.0,468452.09,1.00,1,19397,-1,0,0.00
1,134217728,1.2,256,17.48,960.00,Ball_no_boundary,1,0.0,2585833.37,1.00,1,106732,-1,0,0.00
1,134217728,1.2,256,24.72,1920.00,Ball_no_boundary,1,0.0,142280.90,1.00,1,5968,-1,0,0.00
1,134217728,1.2,256,30.90,3000.00,Ball_no_boundary,1,0.0,30073.16,1.00,1,1263,-1,0,0.00
1,134217728,1.2,256,7.00,60.00,Line,1,0.0,4417668.48,1.00,1,183543,-1,0,0.00
1,134217728,1.2,256,17.00,120.00,Line,1,0.0,13916332.82,1.00,1,577731,-1,0,0.00
1,134217728,1.2,256,36.00,240.00,Line,1,0.0,162395989.40,1.00,1,6739828,-1,0,0.00
1,134217728,1.2,256,74.00,480.00,Line,1,0.0,13505178.43,1.00,1,561111,-1,0,0.00
1,134217728,1.2,256,150.00,960.00,Line,1,0.0,30074564.81,1.00,1,1250198,-1,0,0.00
1,134217728,1.2,256,303.00,1920.00,Line,1,0.0,1602310.92,1.00,1,66463,-1,0,0.00
1,134217728,1.2,256,475.00,3000.00,Line,1,0.0,1170504.39,1.00,1,48447,-1,0,0.00
1,134217728,1.4,256,4.37,60.00,Ball_no_boundary,1,0.0,11227420.52,1.00,1,801259,-1,0,0.00
1,134217728,1.4,256,6.18,120.00,Ball_no_boundary,1,0.0,26895119.18,1.00,1,1917009,-1,0,0.00
1,134217728,1.4,256,8.74,240.00,Ball_no_boundary,1,0.0,5720895.34,1.00,1,407935,-1,0,0.00
1,134217728,1.4,256,12.36,480.00,Ball_no_boundary,1,0.0,5491714.22,1.00,1,391936,-1,0,0.00
1,134217728,1.4,256,17.48,960.00,Ball_no_boundary,1,0.0,2017693.75,1.00,1,142554,-1,0,0.00
1,134217728,1.4,256,24.72,1920.00,Ball_no_boundary,1,0.0,41006.23,1.00,1,2932,-1,0,0.00
1,134217728,1.4,256,30.90,3000.00,Ball_no_boundary,1,0.0,721152.71,1.00,1,51817,-1,0,0.00
1,134217728,1.4,256,7.00,60.00,Line,1,0.0,126473375.31,1.00,1,9017069,-1,0,0.00
1,134217728,1.4,256,17.00,120.00,Line,1,0.0,55422240.91,1.00,1,3956783,-1,0,0.00
1,134217728,1.4,256,36.00,240.00,Line,1,0.0,4534053.57,1.00,1,323113,-1,0,0.00
1,134217728,1.4,256,74.00,480.00,Line,1,0.0,20059051.69,1.00,1,1426148,-1,0,0.00
1,134217728,1.4,256,150.00,960.00,Line,1,0.0,1667857.33,1.00,1,119033,-1,0,0.00
1,134217728,1.4,256,303.00,1920.00,Line,1,0.0,4347598.63,1.00,1,309572,-1,0,0.00
1,134217728,1.4,256,475.00,3000.00,Line,1,0.0,580879.72,1.00,1,40967,-1,0,0.00
1,134217728,1.6,256,4.37,60.00,Ball_no_boundary,1,0.0,3836619.05,1.00,1,473953,-1,0,0.00
1,134217728,1.6,256,6.18,120.00,Ball_no_boundary,1,0.0,3882018.88,1.00,1,484272,-1,0,0.00
1,134217728,1.6,256,8.74,240.00,Ball_no_boundary,1,0.0,12120714.56,1.00,1,1503912,-1,0,0.00
1,134217728,1.6,256,12.36,480.00,Ball_no_boundary,1,0.0,9385294.72,1.00,1,1164124,-1,0,0.00
1,134217728,1.6,256,17.48,960.00,Ball_no_boundary,1,0.0,1511113.12,1.00,1,188949,-1,0,0.00
1,134217728,1.6,256,24.72,1920.00,Ball_no_boundary,1,0.0,654461.83,1.00,1,80526,-1,0,0.00
1,134217728,1.6,256,30.90,3000.00,Ball_no_boundary,1,0.0,255833.42,1.00,1,32117,-1,0,0.00
1,134217728,1.6,256,7.00,60.00,Line,1,0.0,25564590.67,1.00,1,3174044,-1,0,0.00
1,134217728,1.6,256,17.00,120.00,Line,1,0.0,21184106.28,1.00,1,2624933,-1,0,0.00
1,134217728,1.6,256,36.00,240.00,Line,1,0.0,59102749.26,1.00,1,7342207,-1,0,0.00
1,134217728,1.6,256,74.00,480.00,Line,1,0.0,42083660.71,1.00,1,5229167,-1,0,0.00
1,134217728,1.6,256,150.00,960.00,Line,1,0.0,5990546.45,1.00,1,745575,-1,0,0.00
1,134217728,1.6,256,303.00,1920.00,Line,1,0.0,902361.38,1.00,1,112658,-1,0,0.00
1,134217728,1.6,256,475.00,3000.00,Line,1,0.0,171285.28,1.00,1,21502,-1,0,0.00
1,134217728,1.8,256,4.37,60.00,Ball_no_boundary,1,0.0,22087792.37,1.00,1,4636592,-1,0,0.00
1,134217728,1.8,256,6.18,120.00,Ball_no_boundary,1,0.0,29751642.95,1.00,1,6238259,-1,0,0.00
1,134217728,1.8,256,8.74,240.00,Ball_no_boundary,1,0.0,11067536.33,1.00,1,2326617,-1,0,0.00
1,134217728,1.8,256,12.36,480.00,Ball_no_boundary,1,0.0,7332290.26,1.00,1,1543580,-1,0,0.00
1,134217728,1.8,256,17.48,960.00,Ball_no_boundary,1,0.0,3409347.65,1.00,1,715982,-1,0,0.00
