n_walkers,n_volume,mu,lmax,D,surface,TargetShape,n_targets,fixed_target_dist,detection_time,probability,surface_selector,first_touch_steps,second_touch_steps,delta_selector,delta
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,20842693.96,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,2077679.92,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,2728553.38,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,2096495.10,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,5422986.64,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,16118831.05,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,3204184.79,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,3317305.90,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,1242030.10,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,7542780.88,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,2489736.78,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,797842.77,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,1684321.26,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,137373.30,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,110900.42,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,53306.78,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,653.30,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,16880.78,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,6645.52,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,1605241.63,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,1877372.52,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,5718112.50,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,1715236.05,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,783170.29,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,388514.56,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,125855.92,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,30024.90,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,39118.67,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,27257.08,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,14602.84,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,16716.72,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,5.22,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,1.61,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,1045271.21,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,2463088.18,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,8628733.02,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,1183998.36,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,590471.92,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,2121273.43,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,5055427.87,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,20850500.31,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,4791456.22,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,3531353.53,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,253611.23,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,423073.77,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,381047.22,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,250897.74,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,53708.93,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,40351.83,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,28999.35,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,2230.79,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,1748.64,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,360.83,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,625723.58,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,7234530.61,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,5072938.18,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,1207465.26,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,78506.49,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,721990.30,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,51326.61,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,199597.69,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,105561.54,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,39126.20,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,38954.03,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,9108.55,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,3.60,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,1.54,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,5292804.97,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,196085.34,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,1851438.76,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,472956.15,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,1706761.72,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,207192.31,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,5493212.04,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,8756048.70,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,1653543.12,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,12401252.70,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,4909842.60,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,3584099.61,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,299353.95,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,11900.45,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,342097.30,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,64162.50,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,35097.34,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,5477.42,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,14405.96,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,1643.73,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,24850286.77,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,1218471.39,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,1565260.98,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,1057640.29,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,263671.50,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,373835.00,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,259869.84,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,81325.67,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,47919.87,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,15945.61,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,3222.57,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,660.19,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,805.68,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,1952.42,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,13822469.35,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,291838.98,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,869546.87,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,1667066.46,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,704486.30,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,563896.83,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,26119109.79,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,9988177.80,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,23336065.94,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,2338009.40,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,2201394.85,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,75670.38,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,46537.42,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,185097.12,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,68920.77,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,89836.49,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,1539.21,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,58915.77,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,20461.16,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,661.02,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,4779644.62,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,628070.39,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,2167220.25,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,2434256.25,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,276693.60,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,223568.76,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,6205.89,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,155611.91,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,21541.99,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,107670.55,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,2879.18,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,2348.11,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,3.66,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,808.38,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,19760931.25,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,160230.53,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,15961487.05,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,809070.41,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,912998.64,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,157966.61,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,38798626.66,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,8557757.76,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,3065575.05,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,3884770.22,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,4819260.99,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,7245.34,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,265596.06,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,179242.95,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,4570.45,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,92922.53,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,19963.07,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,11329.12,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,14308.85,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,14293.41,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,1080602.42,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,1668766.54,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,2531929.40,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,2076258.13,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,268684.49,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,640797.08,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,195361.46,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,388860.90,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,13543.50,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,497.67,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,33889.81,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,531.99,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,0.85,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,1.43,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,3161609.67,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,7709603.67,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,559140.64,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,718206.68,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,506967.31,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,292551.37,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,3226598.03,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,4004309.77,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,6931944.70,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,388910.20,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,1855070.01,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,758485.34,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,89829.53,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,91813.99,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,44821.85,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,183761.39,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,155510.74,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,14906.77,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,7453.41,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,20875.98,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,2238155.90,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,3716487.18,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,2450672.48,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,254746.41,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,247181.69,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,166262.51,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,416029.54,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,180178.50,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,5643.19,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,99623.10,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,28076.23,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,1212.31,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,8533.11,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,1.27,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,16359233.43,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,26275987.58,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,3058833.41,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,2630362.84,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,1257149.53,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,3318172.56,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,5511126.12,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,780811.23,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,2700865.05,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,501537.85,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,841758.77,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,310053.81,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,918525.81,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,794731.00,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,240210.34,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,63320.36,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,14456.76,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,10014.14,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,10333.28,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,2317.96,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,506646.88,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,820427.69,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,1015634.51,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,241002.50,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,131357.29,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,861850.81,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,141541.00,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,69991.07,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,49117.93,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,24028.91,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,13327.41,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,4522.68,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Ball,1,0.0,1340.69,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Ball,1,0.0,483.01,1.00,2,0,0,0,0.00
1,134217728,2.0,256,30.43,64.00,Line,1,0.0,963697.43,1.00,2,0,0,0,0.00
1,134217728,2.0,256,46.43,96.00,Line,1,0.0,11552531.08,1.00,2,0,0,0,0.00
1,134217728,2.0,256,62.43,128.00,Line,1,0.0,7858944.27,1.00,2,0,0,0,0.00
1,134217728,2.0,256,126.43,256.00,Line,1,0.0,6919950.10,1.00,2,0,0,0,0.00
1,134217728,2.0,256,254.43,512.00,Line,1,0.0,1139256.33,1.00,2,0,0,0,0.00
1,134217728,2.0,256,510.43,1024.00,Line,1,0.0,562485.96,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Disk,1,0.0,14860579.15,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Disk,1,0.0,2542202.95,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Disk,1,0.0,9725092.72,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Disk,1,0.0,2532865.84,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Disk,1,0.0,620265.06,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Disk,1,0.0,2247553.27,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Disk,1,0.0,318824.12,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Disk,1,0.0,554059.88,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Disk,1,0.0,283669.19,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Disk,1,0.0,40679.64,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Disk,1,0.0,15004.21,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Disk,1,0.0,27315.20,1.00,2,0,0,0,0.00
1,134217728,2.0,256,401.70,128000.00,Disk,1,0.0,553.21,1.00,2,0,0,0,0.00
1,134217728,2.0,256,502.63,200000.00,Disk,1,0.0,728.75,1.00,2,0,0,0,0.00
1,134217728,2.0,256,7.03,64.00,Ball,1,0.0,13676739.21,1.00,2,0,0,0,0.00
1,134217728,2.0,256,9.06,96.00,Ball,1,0.0,5883991.34,1.00,2,0,0,0,0.00
1,134217728,2.0,256,10.77,128.00,Ball,1,0.0,5279419.25,1.00,2,0,0,0,0.00
1,134217728,2.0,256,16.05,256.00,Ball,1,0.0,153713.98,1.00,2,0,0,0,0.00
1,134217728,2.0,256,23.53,512.00,Ball,1,0.0,152849.47,1.00,2,0,0,0,0.00
1,134217728,2.0,256,34.11,1024.00,Ball,1,0.0,304808.96,1.00,2,0,0,0,0.00
1,134217728,2.0,256,49.06,2048.00,Ball,1,0.0,549219.45,1.00,2,0,0,0,0.00
1,134217728,2.0,256,70.22,4096.00,Ball,1,0.0,242372.43,1.00,2,0,0,0,0.00
1,134217728,2.0,256,98.93,8000.00,Ball,1,0.0,68028.80,1.00,2,0,0,0,0.00
1,134217728,2.0,256,140.73,16000.00,Ball,1,0.0,4504.11,1.00,2,0,0,0,0.00
1,134217728,2.0,256,199.85,32000.00,Ball,1,0.0,7094.56,1.00,2,0,0,0,0.00
1,134217728,2.0,256,283.46,64000.00,Ball,1,0.0,7927.76,1.00,2,0,0,0,0.00
